path,kind,bytes,loc
frontend/src/domains/inventory/hooks/scan/useItemState.ts,.ts,2291,91
frontend/src/domains/inventory/hooks/scan/useItemSubmission.ts,.ts,5522,176
frontend/src/domains/inventory/hooks/scan/usePhotoState.ts,.ts,1374,56
frontend/src/domains/inventory/hooks/scan/useScanState.ts,.ts,1158,48
frontend/src/domains/inventory/hooks/scan/useWorkflowState.ts,.ts,1835,72
frontend/src/domains/inventory/hooks/useItemByBarcodeQuery.ts,.ts,912,33
frontend/src/domains/inventory/hooks/useOptimizedSearch.ts,.ts,6099,262
frontend/src/domains/inventory/hooks/useSearchItemsQuery.ts,.ts,804,29
frontend/src/domains/inventory/index.ts,.ts,214,14
frontend/src/domains/inventory/services.ts,.ts,15095,445
frontend/src/domains/inventory/services/itemVerificationApi.ts,.ts,12397,442
frontend/src/domains/inventory/services/recentRacksService.ts,.ts,1889,74
frontend/src/domains/inventory/services/scanDeduplicationService.ts,.ts,1339,54
frontend/src/domains/inventory/services/smartSuggestionsService.ts,.ts,15974,524
frontend/src/domains/inventory/types.ts,.ts,1760,72
frontend/src/domains/reports/index.ts,.ts,528,31
frontend/src/domains/reports/services.ts,.ts,430,19
frontend/src/domains/reports/types.ts,.ts,2011,97
frontend/src/hooks/index.ts,.ts,504,13
frontend/src/hooks/scan/index.ts,.ts,303,10
frontend/src/hooks/useAIBarcode.ts,.ts,2521,104
frontend/src/hooks/useAppVersion.ts,.ts,898,34
frontend/src/hooks/useAutoLogout.ts,.ts,2714,96
frontend/src/hooks/useCameraEnhancement.ts,.ts,3276,114
frontend/src/hooks/useDebouncedCallback.ts,.ts,808,19
frontend/src/hooks/useDomainAction.ts,.ts,2577,88
frontend/src/hooks/useFormValidation.ts,.ts,5198,199
frontend/src/hooks/useHapticFeedback.ts,.ts,1163,40
frontend/src/hooks/useKeepAwake.ts,.ts,772,26
frontend/src/hooks/useKeyboardShortcuts.ts,.ts,1483,54
frontend/src/hooks/usePermission.ts,.ts,2258,71
frontend/src/hooks/usePersistentState.ts,.ts,2961,107
frontend/src/hooks/useResponsive.ts,.ts,7204,265
frontend/src/hooks/useSafeState.ts,.ts,1482,65
frontend/src/hooks/useSessionsQuery.ts,.ts,575,22
frontend/src/hooks/useSystemTheme.ts,.ts,162,6
frontend/src/hooks/useTheme.ts,.ts,7317,254
frontend/src/hooks/useVersionCheck.ts,.ts,4375,142
frontend/src/hooks/useVoiceControl.ts,.ts,2024,84
frontend/src/hooks/useWebSocket.ts,.ts,2768,92
frontend/src/index.ts,.ts,929,25
frontend/src/services/__tests__/api.test.ts,.ts,2452,95
frontend/src/services/__tests__/storage.test.ts,.ts,8020,275
frontend/src/services/__tests__/syncBatch.test.ts,.ts,3216,112
frontend/src/services/aiBarcodeRecognition.ts,.ts,9102,336
frontend/src/services/analyticsService.ts,.ts,5848,241
frontend/src/services/animationService.ts,.ts,3794,166
frontend/src/services/api/adminApi.ts,.ts,3357,142
frontend/src/services/api/api.test.ts,.ts,1141,44
frontend/src/services/api/api.ts,.ts,85183,2992
frontend/src/services/api/authApi.ts,.ts,2923,123
frontend/src/services/api/enhancedApi.ts,.ts,2963,116
frontend/src/services/api/enhancedApiClient.ts,.ts,6936,293
frontend/src/services/api/enhancedDatabaseApi.ts,.ts,7522,260
frontend/src/services/api/enrichmentApi.ts,.ts,6248,227
frontend/src/services/api/index.ts,.ts,314,10
frontend/src/services/api/itemVerificationApi.ts,.ts,348,10
frontend/src/services/api/models.ts,.ts,2424,108
frontend/src/services/api/notesApi.ts,.ts,764,34
frontend/src/services/api/reportApi.ts,.ts,5283,222
frontend/src/services/asyncStorageService.ts,.ts,951,33
frontend/src/services/audit/auditLogger.ts,.ts,1565,66
frontend/src/services/auth.ts,.ts,2416,87
frontend/src/services/authUnauthorizedHandler.ts,.ts,508,18
frontend/src/services/backendUrl.ts,.ts,2961,100
frontend/src/services/backgroundSync.ts,.ts,2094,69
frontend/src/services/backupService.ts,.ts,6080,251
frontend/src/services/batchOperationsService.ts,.ts,5199,199
frontend/src/services/cameraEnhancementService.ts,.ts,3965,181
frontend/src/services/devtools/reactotron.ts,.ts,195,7
frontend/src/services/enhancedFeatures.ts,.ts,2619,84
frontend/src/services/enhancedSearchService.ts,.ts,3184,133
frontend/src/services/errorRecovery.ts,.ts,573,22
frontend/src/services/exportService.ts,.ts,11277,403
frontend/src/services/hapticService.ts,.ts,6117,259
frontend/src/services/haptics.ts,.ts,625,27
frontend/src/services/httpClient.ts,.ts,5765,171
frontend/src/services/index.ts,.ts,882,38
frontend/src/services/logging.ts,.ts,3966,149
frontend/src/services/microInteractions.ts,.ts,5208,206
frontend/src/services/mmkvStorage.ts,.ts,3220,106
frontend/src/services/monitoring/databaseStatusService.ts,.ts,2375,109
frontend/src/services/monitoring/index.ts,.ts,79,2
frontend/src/services/monitoring/performanceService.ts,.ts,4460,215
frontend/src/services/networkService.ts,.ts,317,9
frontend/src/services/notesApi.ts,.ts,1158,52
frontend/src/services/offline/index.ts,.ts,66,2
frontend/src/services/offline/offlineCountLine.ts,.ts,6326,207
frontend/src/services/offline/offlineQueue.ts,.ts,8850,280
frontend/src/services/offline/offlineStorage.ts,.ts,16255,600
frontend/src/services/offlineQueue.ts,.ts,399,15
frontend/src/services/pinAuth.tsx,.tsx,11658,490
frontend/src/services/queryClient.ts,.ts,239,10
frontend/src/services/scanDeduplicationService.ts,.ts,363,10
frontend/src/services/selfTestService.tsx,.tsx,16948,645
frontend/src/services/sentry.ts,.ts,386,16
frontend/src/services/session/heartbeatService.ts,.ts,5547,224
frontend/src/services/sessionManager.ts,.ts,9415,357
frontend/src/services/storage/asyncStorageService.ts,.ts,12292,461
frontend/src/services/storage/index.ts,.ts,85,2
frontend/src/services/storage/secureStorage.ts,.ts,2241,78
frontend/src/services/storage/tokenStore.ts,.ts,1678,74
frontend/src/services/sync/conflictResolution.test.ts,.ts,1553,46
frontend/src/services/sync/conflictResolution.ts,.ts,1271,54
frontend/src/services/sync/enhancedSyncManager.ts,.ts,8749,341
frontend/src/services/syncQueue.ts,.ts,3164,114
frontend/src/services/syncService.ts,.ts,4179,157
frontend/src/services/themeService.ts,.ts,1989,77
frontend/src/services/toastService.ts,.ts,482,13
frontend/src/services/utils/autoErrorFinder.ts,.ts,9530,358
frontend/src/services/utils/autoRecovery.ts,.ts,2331,106
frontend/src/services/utils/errorHandler.ts,.ts,8519,302
frontend/src/services/utils/errorRecovery.ts,.ts,7811,323
frontend/src/services/utils/haptics.ts,.ts,1324,52
frontend/src/services/utils/index.ts,.ts,330,10
frontend/src/services/utils/notificationService.ts,.ts,4880,205
frontend/src/services/utils/queryClient.ts,.ts,719,26
frontend/src/services/utils/themeService.ts,.ts,6875,283
frontend/src/services/utils/toastService.ts,.ts,2782,120
frontend/src/services/utils/validationService.ts,.ts,6969,301
frontend/src/services/versionService.ts,.ts,1909,77
frontend/src/services/voiceControlService.ts,.ts,3979,156
frontend/src/services/websocket.ts,.ts,6358,224
frontend/src/services/wifiConnectionService.ts,.ts,6864,265
frontend/src/store/authStore.ts,.ts,7563,251
frontend/src/store/index.ts,.ts,94,3
frontend/src/store/networkStore.ts,.ts,675,20
frontend/src/store/offlineStore.ts,.ts,957,32
frontend/src/store/scanSessionStore.ts,.ts,2356,78
frontend/src/store/settingsStore.ts,.ts,6167,214
frontend/src/styles/README.md,.md,1488,72
frontend/src/styles/globalStyles.ts,.ts,9354,405
frontend/src/styles/modernDesignSystem.ts,.ts,20790,980
frontend/src/styles/scanStyles.ts,.ts,35341,1806
frontend/src/styles/screenStyles.ts,.ts,15042,580
frontend/src/styles/screens/StaffHome.styles.ts,.ts,5557,248
frontend/src/styles/sharedStyles.ts,.ts,11162,525
frontend/src/theme/auroraTheme.ts,.ts,9712,487
frontend/src/theme/designSystem.ts,.ts,3061,172
frontend/src/theme/designTokens.ts,.ts,7062,322
frontend/src/theme/enhancedColors.ts,.ts,6509,234
frontend/src/theme/index.ts,.ts,393,20
frontend/src/theme/themes.ts,.ts,18963,765
frontend/src/theme/typography.ts,.ts,6080,216
frontend/src/types/api.ts,.ts,1125,63
frontend/src/types/enrichment.ts,.ts,4288,221
frontend/src/types/expo-modules.d.ts,.ts,5676,212
frontend/src/types/export.ts,.ts,1570,90
frontend/src/types/index.ts,.ts,319,11
frontend/src/types/item.ts,.ts,1702,87
frontend/src/types/react-native-unistyles.d.ts,.ts,307,8
frontend/src/types/reactotron-react-native.d.ts,.ts,99,4
frontend/src/types/scan.ts,.ts,4171,187
frontend/src/types/schemas.ts,.ts,1774,70
frontend/src/types/session.ts,.ts,1595,73
frontend/src/types/storage.ts,.ts,1153,62
frontend/src/types/sync.ts,.ts,1135,54
frontend/src/types/unistyles.d.ts,.ts,221,10
frontend/src/types/user.ts,.ts,386,18
frontend/src/utils/__tests__/validation.test.ts,.ts,3309,120
frontend/src/utils/algorithms.ts,.ts,3125,119
frontend/src/utils/backendUrl.ts,.ts,98,5
frontend/src/utils/clipboard.ts,.ts,1111,47
frontend/src/utils/csvExport.ts,.ts,3401,129
frontend/src/utils/deviceInfo.ts,.ts,487,14
frontend/src/utils/errorHandler.ts,.ts,2702,104
frontend/src/utils/errors.ts,.ts,6253,255
frontend/src/utils/eventEmitter.ts,.ts,1397,66
frontend/src/utils/feedback.ts,.ts,1864,87
frontend/src/utils/haptics.ts,.ts,1778,82
frontend/src/utils/index.ts,.ts,172,6
frontend/src/utils/network.ts,.ts,3550,126
frontend/src/utils/portDetection.ts,.ts,4955,190
frontend/src/utils/retry.ts,.ts,995,44
frontend/src/utils/roleNavigation.ts,.ts,895,30
frontend/src/utils/safeRender.tsx,.tsx,1593,72
frontend/src/utils/scanUtils.ts,.ts,4543,169
frontend/src/utils/search.ts,.ts,4336,185
frontend/src/utils/testSpritePort.ts,.ts,909,42
frontend/src/utils/uuid.ts,.ts,1750,63
frontend/src/utils/validation.ts,.ts,4407,165
frontend/test-results/.last-run.json,.json,89,4
frontend/test-results/core-flow-Core-User-Flow-L-6c949-ate-Session---Scan---Verify-chromium/error-context.md,.md,2314,55
frontend/test_config.js,.js,107,2
frontend/tests/services/scanDeduplicationService.test.ts,.ts,1911,66
frontend/tsconfig.json,.json,1084,49
frontend/typescript-plugin-filter-text-errors.js,.js,1150,42
frontmatter.json,.json,1147,51
installed_deps.txt,.txt,7801,395
ios/.xcode.env,.env,482,11
ios/Podfile.properties.json,.json,77,4
ios/Pods/Local Podspecs/EXConstants.podspec.json,.json,1180,40
ios/Pods/Local Podspecs/Expo.podspec.json,.json,2145,70
ios/Pods/Local Podspecs/ExpoAsset.podspec.json,.json,776,28
ios/Pods/Local Podspecs/ExpoFileSystem.podspec.json,.json,802,32
ios/Pods/Local Podspecs/ExpoFont.podspec.json,.json,707,27
ios/Pods/Local Podspecs/ExpoKeepAwake.podspec.json,.json,926,28
ios/Pods/Local Podspecs/ExpoModulesCore.podspec.json,.json,2539,83
ios/Pods/Local Podspecs/FBLazyVector.podspec.json,.json,387,17
ios/Pods/Local Podspecs/RCTDeprecation.podspec.json,.json,666,25
ios/Pods/Local Podspecs/RCTRequired.podspec.json,.json,385,17
ios/Pods/Local Podspecs/RCTTypeSafety.podspec.json,.json,723,33
ios/Pods/Local Podspecs/React-Core-prebuilt.podspec.json,.json,1909,36
ios/Pods/Local Podspecs/React-Core.podspec.json,.json,4831,170
ios/Pods/Local Podspecs/React-CoreModules.podspec.json,.json,1919,66
ios/Pods/Local Podspecs/React-Fabric.podspec.json,.json,6554,200
ios/Pods/Local Podspecs/React-FabricComponents.podspec.json,.json,5166,139
ios/Pods/Local Podspecs/React-FabricImage.podspec.json,.json,1791,47
ios/Pods/Local Podspecs/React-ImageManager.podspec.json,.json,1129,33
ios/Pods/Local Podspecs/React-Mapbuffer.podspec.json,.json,836,29
ios/Pods/Local Podspecs/React-NativeModulesApple.podspec.json,.json,1372,39
ios/Pods/Local Podspecs/React-RCTActionSheet.podspec.json,.json,686,28
ios/Pods/Local Podspecs/React-RCTAnimation.podspec.json,.json,1329,43
ios/Pods/Local Podspecs/React-RCTAppDelegate.podspec.json,.json,2801,56
ios/Pods/Local Podspecs/React-RCTBlob.podspec.json,.json,1412,42
ios/Pods/Local Podspecs/React-RCTFBReactNativeSpec.podspec.json,.json,2613,65
ios/Pods/Local Podspecs/React-RCTFabric.podspec.json,.json,3560,69
ios/Pods/Local Podspecs/React-RCTImage.podspec.json,.json,1444,48
ios/Pods/Local Podspecs/React-RCTLinking.podspec.json,.json,1394,44
ios/Pods/Local Podspecs/React-RCTNetwork.podspec.json,.json,1514,42
ios/Pods/Local Podspecs/React-RCTRuntime.podspec.json,.json,1488,41
ios/Pods/Local Podspecs/React-RCTSettings.podspec.json,.json,1377,39
ios/Pods/Local Podspecs/React-RCTText.podspec.json,.json,781,35
ios/Pods/Local Podspecs/React-RCTVibration.podspec.json,.json,1305,39
ios/Pods/Local Podspecs/React-RuntimeApple.podspec.json,.json,1726,48
ios/Pods/Local Podspecs/React-RuntimeCore.podspec.json,.json,1379,47
ios/Pods/Local Podspecs/React-RuntimeHermes.podspec.json,.json,1345,39
ios/Pods/Local Podspecs/React-callinvoker.podspec.json,.json,391,17
ios/Pods/Local Podspecs/React-cxxreact.podspec.json,.json,1466,51
ios/Pods/Local Podspecs/React-debug.podspec.json,.json,489,21
ios/Pods/Local Podspecs/React-defaultsnativemodule.podspec.json,.json,1022,35
ios/Pods/Local Podspecs/React-domnativemodule.podspec.json,.json,1285,38
ios/Pods/Local Podspecs/React-featureflags.podspec.json,.json,655,26
ios/Pods/Local Podspecs/React-featureflagsnativemodule.podspec.json,.json,899,33
ios/Pods/Local Podspecs/React-graphics.podspec.json,.json,868,35
ios/Pods/Local Podspecs/React-hermes.podspec.json,.json,1354,45
ios/Pods/Local Podspecs/React-idlecallbacksnativemodule.podspec.json,.json,1078,34
ios/Pods/Local Podspecs/React-jserrorhandler.podspec.json,.json,900,35
ios/Pods/Local Podspecs/React-jsi.podspec.json,.json,836,35
ios/Pods/Local Podspecs/React-jsiexecutor.podspec.json,.json,1085,39
ios/Pods/Local Podspecs/React-jsinspector.podspec.json,.json,1233,37
ios/Pods/Local Podspecs/React-jsinspectorcdp.podspec.json,.json,701,26
ios/Pods/Local Podspecs/React-jsinspectornetwork.podspec.json,.json,874,30
ios/Pods/Local Podspecs/React-jsinspectortracing.podspec.json,.json,742,28
ios/Pods/Local Podspecs/React-jsitooling.podspec.json,.json,1050,36
ios/Pods/Local Podspecs/React-jsitracing.podspec.json,.json,663,26
ios/Pods/Local Podspecs/React-logger.podspec.json,.json,580,26
ios/Pods/Local Podspecs/React-microtasksnativemodule.podspec.json,.json,910,32
ios/Pods/Local Podspecs/React-oscompat.podspec.json,.json,493,20
ios/Pods/Local Podspecs/React-perflogger.podspec.json,.json,661,28
ios/Pods/Local Podspecs/React-performancetimeline.podspec.json,.json,832,30
ios/Pods/Local Podspecs/React-rendererconsistency.podspec.json,.json,579,22
ios/Pods/Local Podspecs/React-renderercss.podspec.json,.json,719,27
ios/Pods/Local Podspecs/React-rendererdebug.podspec.json,.json,706,28
ios/Pods/Local Podspecs/React-runtimeexecutor.podspec.json,.json,1026,37
ios/Pods/Local Podspecs/React-runtimescheduler.podspec.json,.json,1176,39
ios/Pods/Local Podspecs/React-timing.podspec.json,.json,626,25
ios/Pods/Local Podspecs/React-utils.podspec.json,.json,850,36
ios/Pods/Local Podspecs/React.podspec.json,.json,1642,60
ios/Pods/Local Podspecs/ReactAppDependencyProvider.podspec.json,.json,646,24
ios/Pods/Local Podspecs/ReactCodegen.podspec.json,.json,2614,54
ios/Pods/Local Podspecs/ReactCommon.podspec.json,.json,2342,86
ios/Pods/Local Podspecs/ReactNativeDependencies.podspec.json,.json,2161,29
ios/Pods/Local Podspecs/Yoga.podspec.json,.json,2586,88
ios/Pods/Local Podspecs/hermes-engine.podspec.json,.json,2519,65
ios/STOCKVERIFY2dbmaped/Images.xcassets/AppIcon.appiconset/Contents.json,.json,216,14
ios/STOCKVERIFY2dbmaped/Images.xcassets/Contents.json,.json,62,6
ios/STOCKVERIFY2dbmaped/Images.xcassets/SplashScreenBackground.colorset/Contents.json,.json,349,20
k8s/configmap.yaml,.yaml,149,7
k8s/deployment.yaml,.yaml,1745,73
k8s/service.yaml,.yaml,411,25
list_users.py,.py,466,14
package.json,.json,955,37
pyproject.toml,.toml,3753,156
requirements.production.txt,.txt,1354,55
reset_admin_password.py,.py,1189,38
reset_pin.py,.py,1877,68
scripts/backup.sh,.sh,2369,85
scripts/check_mongo_state.py,.py,559,20
scripts/check_sessions.py,.py,1473,47
scripts/check_system_health.py,.py,1107,37
scripts/check_users.py,.py,491,19
scripts/clean_start_ios.sh,.sh,252,11
scripts/cleanup_codebase.sh,.sh,4518,131
scripts/deduplicate_all.py,.py,1212,42
scripts/deploy_manual.sh,.sh,2473,93
scripts/detect-frontend-port.js,.js,2067,94
scripts/final_system_validation.sh,.sh,18043,532
scripts/find_missing_barcodes.py,.py,11537,290
scripts/fix_default_users_pin.py,.py,1559,52
scripts/fix_duplicate_db.py,.py,1200,40
scripts/fix_expo.sh,.sh,796,24
scripts/format_code.sh,.sh,935,35
scripts/generate_workspace_code_report.py,.py,11668,395
scripts/get-frontend-port.sh,.sh,912,31
scripts/legacy/cleanup_old_docs.py,.py,1768,61
scripts/legacy/dev_start.sh,.sh,1217,55
scripts/legacy/fix_whitespace.py,.py,993,39
scripts/legacy/generate_qr.py,.py,993,43
scripts/legacy/install_phase_0_dependencies.sh,.sh,2173,73
scripts/legacy/install_vibe_coding.sh,.sh,4323,145
scripts/legacy/install_vibe_coding_tools.sh,.sh,2708,94
scripts/legacy/launch_system.sh,.sh,1829,69
scripts/legacy/npm-aliases.sh,.sh,2511,53
scripts/legacy/run_system.sh,.sh,470,9
scripts/legacy/start-weknora.sh,.sh,949,25
scripts/legacy/start_admin.sh,.sh,515,16
scripts/legacy/start_all_complete.sh,.sh,5532,163
scripts/legacy/start_all_services.sh,.sh,1639,62
scripts/legacy/start_backend_now.sh,.sh,327,8
scripts/legacy/start_frontend_expo.sh,.sh,1652,56
scripts/migrate_batch_id.py,.py,3042,91
scripts/monitor.sh,.sh,8479,265
scripts/production_readiness_checklist.sh,.sh,9751,210
scripts/quick-status.sh,.sh,4032,113
scripts/repo_cleanup.sh,.sh,1338,42
scripts/restart_expo_lan.sh,.sh,1311,39
scripts/restore.sh,.sh,1797,78
scripts/security_hardening.sh,.sh,6873,270
scripts/seed_test_item.py,.py,1007,34
scripts/set_admin_pin.py,.py,594,21
scripts/setup-recommendations.sh,.sh,3200,87
scripts/setup_sql_and_sync.sh,.sh,8973,247
scripts/spec-kit/bash/check-prerequisites.sh,.sh,4957,166
scripts/spec-kit/bash/common.sh,.sh,4890,155
scripts/spec-kit/bash/create-new-feature.sh,.sh,9338,260
scripts/spec-kit/bash/setup-plan.sh,.sh,1609,60
scripts/spec-kit/bash/update-agent-context.sh,.sh,24531,773
scripts/start_all.sh,.sh,676,34
scripts/start_backend.sh,.sh,819,32
scripts/start_frontend.sh,.sh,1011,36
scripts/start_local_db.sh,.sh,1177,45
scripts/start_with_redis.sh,.sh,1323,57
scripts/stop_all.sh,.sh,541,23
scripts/sync-cheatsheets.sh,.sh,498,18
scripts/sync_erp_full.py,.py,8115,188
scripts/system_health_monitor.sh,.sh,16574,422
scripts/test_admin_api.py,.py,3196,91
scripts/test_incremental_sync.py,.py,2577,69
scripts/test_integration.sh,.sh,5131,195
scripts/validate-feature.sh,.sh,310,13
scripts/verify_services.sh,.sh,3365,119
scripts/verify_setup.py,.py,1513,54
scripts/verify_sujata_db.py,.py,2348,71
skills/expo-frontend-upgrade/SKILL.md,.md,2318,31
skills/expo-frontend-upgrade/references/frontend-stack.md,.md,1970,29
specs/001-comprehensive-modernization/README.md,.md,1088,36
specs/001-comprehensive-modernization/plan.md,.md,7648,263
specs/001-comprehensive-modernization/spec.md,.md,5503,170
specs/002-system-modernization-and-enhancements/README.md,.md,1993,67
specs/002-system-modernization-and-enhancements/checklists/dependencies.md,.md,6709,74
specs/002-system-modernization-and-enhancements/checklists/plan.md,.md,1373,33
specs/002-system-modernization-and-enhancements/checklists/requirements.md,.md,1544,35
specs/002-system-modernization-and-enhancements/contracts/analytics.yaml,.yaml,12223,484
specs/002-system-modernization-and-enhancements/contracts/api.yaml,.yaml,1688,70
specs/002-system-modernization-and-enhancements/contracts/auth.yaml,.yaml,6299,223
specs/002-system-modernization-and-enhancements/contracts/offline.yaml,.yaml,8222,324
specs/002-system-modernization-and-enhancements/contracts/realtime.yaml,.yaml,6923,252
specs/002-system-modernization-and-enhancements/data-model.md,.md,9178,310
specs/002-system-modernization-and-enhancements/plan.md,.md,3253,73
specs/002-system-modernization-and-enhancements/quickstart.md,.md,7516,343
specs/002-system-modernization-and-enhancements/research.md,.md,12723,360
specs/002-system-modernization-and-enhancements/spec.md,.md,9510,250
specs/002-system-modernization-and-enhancements/tasks.md,.md,14200,340
specs/003-stock-verification-dashboard/plan.md,.md,2106,61
specs/003-stock-verification-dashboard/spec.md,.md,3494,71
specs/003-stock-verification-dashboard/tasks.md,.md,1909,42
specs/004-app-logic-docs/checklists/requirements.md,.md,1331,35
specs/004-app-logic-docs/contracts/existing-apis.md,.md,3824,120
specs/004-app-logic-docs/contracts/openapi-excerpt.yaml,.yaml,4605,170
specs/004-app-logic-docs/data-model.md,.md,4897,120
specs/004-app-logic-docs/plan.md,.md,12109,255
specs/004-app-logic-docs/quickstart.md,.md,1812,45
specs/004-app-logic-docs/research.md,.md,5555,92
specs/004-app-logic-docs/spec.md,.md,9460,141
specs/004-app-logic-docs/tasks.md,.md,10845,180
specs/004-app-logic-docs/validation/incident-scenarios.md,.md,6813,176
specs/004-app-logic-docs/validation/review-survey-template.md,.md,6610,259
specs/004-app-logic-docs/validation/standard-questions.md,.md,5875,144
start_app.sh,.sh,2925,91
stop.sh,.sh,105,3
tasks.md,.md,4083,64
templates/agent-file-template.md,.md,464,28
templates/checklist-template.md,.md,1307,40
templates/commands/analyze.md,.md,7253,187
templates/commands/checklist.md,.md,16870,297
templates/commands/clarify.md,.md,11285,180
templates/commands/constitution.md,.md,5011,78
templates/commands/implement.md,.md,7514,137
templates/commands/plan.md,.md,3045,87
templates/commands/specify.md,.md,12424,252
templates/commands/tasks.md,.md,6136,131
templates/plan-template.md,.md,3657,104
templates/spec-template.md,.md,3950,115
templates/tasks-template.md,.md,9170,251
templates/vscode-settings.json,.json,350,13
test_session_model.py,.py,322,12
windows_deployment_frontend.env.example,.example,444,11
